"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value"
"CHEMBL5202407";"";"None";"452.47";"1";"5.52";"Fig 13, Cpd 4";"O=C(Nc1nc2ccc([N+](=O)[O-])cc2s1)c1cccc(Sc2ccc([N+](=O)[O-])cc2)c1";"IC50";"'='";"26000.0";"nM";"4.58";"";"";"UO_0000065";"10.13";"0.20";"-0.93";"3.57";"0";"CHEMBL5098502";"Inhibition of DENV2 NS2B-NS3 protease using Boc-Gly-Arg-Arg-7-amino-4-methylcoumarin as substrate incubated for 10 mins by fluorometric assay";"B";"BAO_0000357";"single protein format";"dengue virus type 2";"None";"None";"None";"None";"";"";"";"CHEMBL5980";"Dengue virus type 2 NS3 protein";"Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2)";"SINGLE PROTEIN";"CHEMBL5096200";"1";"Scientific Literature";"Bioorg Med Chem";"2021";"None";"TIME = 0.1667 hr";"INHIBITOR";""
"CHEMBL1324";"TOLCAPONE";"4.0";"273.24";"0";"2.55";"43";"Cc1ccc(C(=O)c2cc(O)c(O)c([N+](=O)[O-])c2)cc1";"IC50";"'='";"640.0";"nM";"6.19";"";"";"UO_0000065";"22.67";"0.42";"3.64";"6.15";"1";"CHEMBL5098509";"Inhibition of Dengue Virus 1 recombinant NS2B-NS3 protease expressed in Escherichia coli using Bz-Nle-Arg-Arg-AMC as substrate incubated for 30 mins";"B";"BAO_0000019";"assay format";"dengue virus type 1";"None";"None";"None";"None";"";"";"";"CHEMBL5980";"Dengue virus type 2 NS3 protein";"Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2)";"SINGLE PROTEIN";"CHEMBL5096200";"1";"Scientific Literature";"Bioorg Med Chem";"2021";"None";"TIME = 0.5 hr";"INHIBITOR";""
"CHEMBL4878425";"";"None";"605.68";"2";"5.56";"4a";"COc1cccc(S(=O)(=O)n2c3ccc(-c4cccc(/C(N)=N/O)c4)cc3c3cc(-c4cccc(/C(N)=N/O)c4)ccc32)c1";"IC50";"";"";"";"";"";"Not Active";"";"";"";"";"";"0";"CHEMBL4843380";"Inhibition of DENV2 NS2B-NS3 protease";"B";"BAO_0000357";"single protein format";"dengue virus type 2";"None";"None";"None";"None";"";"";"";"CHEMBL5980";"Dengue virus type 2 NS3 protein";"Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2)";"SINGLE PROTEIN";"CHEMBL4842342";"1";"Scientific Literature";"Eur J Med Chem";"2021";"None";"";"";""
"CHEMBL4462164";"";"None";"803.96";"2";"2.94";"(3S)-11c";"Cc1cccc(N2C[C@H](NC(=O)[C@H](NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCNC(=N)N)NC(=O)c3ccccc3)c3ccc(OCc4ccccc4)cc3)C2=O)c1";"IC50";"'='";"2800.0";"nM";"5.55";"";"";"UO_0000065";"6.91";"0.13";"2.61";"2.37";"0";"CHEMBL4379943";"Inhibition of Dengue virus NS2B-NS3 protease using 2-Abz-Nle-Lys-Arg-Arg-Ser-(3-NO2)-Tyr-NH2 FRET substrate preincubated for 15 mins followed by substrate addition measured after 15 mins by fluorimetric analysis";"B";"BAO_0000357";"single protein format";"Dengue virus";"None";"None";"None";"None";"";"";"";"CHEMBL5980";"Dengue virus type 2 NS3 protein";"Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2)";"SINGLE PROTEIN";"CHEMBL4376846";"1";"Scientific Literature";"J Med Chem";"2020";"None";"";"";""
"CHEMBL4859701";"";"None";"412.21";"0";"3.56";"34k";"O=C(Nc1ccc(I)cc1)c1nc2cc(O)c(O)cc2s1";"IC50";"'='";"2480.0";"nM";"5.61";"";"";"UO_0000065";"13.60";"0.36";"2.05";"6.80";"0";"CHEMBL4825422";"Inhibition of DENV2 NS2B-NS3 protease expressed in Escherichia coli BL21(DE3) using Boc-Gly-Arg-Arg-AMC as substrate by FRET assay";"B";"BAO_0000019";"assay format";"dengue virus type 2";"None";"None";"None";"None";"";"";"";"CHEMBL5980";"Dengue virus type 2 NS3 protein";"Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2)";"SINGLE PROTEIN";"CHEMBL4823320";"1";"Scientific Literature";"Bioorg Med Chem";"2021";"None";"Dose = 20.0 microM";"INHIBITOR";""
"CHEMBL1729965";"";"None";"261.73";"0";"3.71";"125";"O=c1c2ccccc2sn1-c1ccccc1Cl";"IC50";"'='";"2010.0";"nM";"5.70";"";"";"UO_0000065";"21.77";"0.46";"1.99";"25.89";"0";"CHEMBL5109291";"Inhibition of DENV2 NS2B-NS3 protease using Bz-Nle-Lys-Arg-Arg-AMC as substrate by spectrofluorometer analysis";"B";"BAO_0000357";"single protein format";"dengue virus type 2";"None";"None";"None";"None";"";"";"";"CHEMBL5980";"Dengue virus type 2 NS3 protein";"Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2)";"SINGLE PROTEIN";"CHEMBL5107980";"1";"Scientific Literature";"Eur J Med Chem";"2022";"None";"";"INHIBITOR";""
"CHEMBL5176952";"";"None";"505.54";"2";"6.16";"161";"Cc1ccc(S(=O)(=O)Nc2ccc(-c3nnc(SCc4cccc(C(F)(F)F)c4)o3)cc2)cc1";"IC50";"'='";"23900.0";"nM";"4.62";"";"";"UO_0000065";"9.14";"0.19";"-1.54";"5.43";"0";"CHEMBL5109296";"Inhibition of DENV2 NS2B-NS3 protease using Bz-Nle-Lys-Arg-Arg-AMC as substrate measured after 30 mins by spectrofluorometer analysis";"B";"BAO_0000357";"single protein format";"dengue virus type 2";"None";"None";"None";"None";"";"";"";"CHEMBL5980";"Dengue virus type 2 NS3 protein";"Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2)";"SINGLE PROTEIN";"CHEMBL5107980";"1";"Scientific Literature";"Eur J Med Chem";"2022";"None";"TIME = 0.5 hr";"INHIBITOR";""
"CHEMBL506092";"";"None";"608.79";"2";"1.07";"21";"N=C(N)NCCC[C@@H](C=O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)Cc1ccc(-c2ccccc2)cc1";"IC50";"'='";"12200.0";"nM";"4.91";"";"";"UO_0000065";"8.07";"0.15";"3.84";"2.25";"0";"CHEMBL4355610";"Inhibition of Dengue virus serotype 2 NS2B(40 residues)-NS3 (185 residues) protease preincubated for 30 mins followed by ABz-nKRR-AMC addition and measured after 30 mins by fluorescence method";"B";"BAO_0000357";"single protein format";"dengue virus type 2";"None";"None";"None";"None";"";"";"";"CHEMBL5980";"Dengue virus type 2 NS3 protein";"Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2)";"SINGLE PROTEIN";"CHEMBL4354802";"1";"Scientific Literature";"Bioorg Med Chem";"2019";"None";"";"";""
"CHEMBL3740277";"";"None";"538.65";"2";"0.00";"MB-230";"N=C(N)NCCC[C@H](NC(=O)c1ccccc1)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C(N)=O)c1ccccc1";"IC50";"'='";"3800.0";"nM";"5.42";"";"";"UO_0000065";"10.06";"0.19";"None";"2.48";"0";"CHEMBL4390123";"Inhibition of Dengue virus serotype 2 NS2B-NS3 protease preincubated with protein for 15 mins followed by Abz-Nle-Lys-Arg-Arg-Ser-3-(NO2)Tyr substrate addition and measured by continuous fluorometric analysis";"B";"BAO_0000357";"single protein format";"dengue virus type 2";"None";"None";"None";"None";"";"";"";"CHEMBL5980";"Dengue virus type 2 NS3 protein";"Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2)";"SINGLE PROTEIN";"CHEMBL4387750";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2019";"None";"";"";""
"CHEMBL4527041";"";"None";"538.65";"2";"-0.04";"9";"N=C(N)NCCCN(CC(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C(N)=O)c1ccccc1)C(=O)c1ccccc1";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL4390123";"Inhibition of Dengue virus serotype 2 NS2B-NS3 protease preincubated with protein for 15 mins followed by Abz-Nle-Lys-Arg-Arg-Ser-3-(NO2)Tyr substrate addition and measured by continuous fluorometric analysis";"B";"BAO_0000357";"single protein format";"dengue virus type 2";"None";"None";"None";"None";"";"";"";"CHEMBL5980";"Dengue virus type 2 NS3 protein";"Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2)";"SINGLE PROTEIN";"CHEMBL4387750";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2019";"None";"";"";""
"CHEMBL4436871";"";"None";"538.65";"2";"-0.04";"8";"N=C(N)NCCC[C@H](NC(=O)c1ccccc1)C(=O)N(CCCCN)CC(=O)N[C@@H](C(N)=O)c1ccccc1";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL4390123";"Inhibition of Dengue virus serotype 2 NS2B-NS3 protease preincubated with protein for 15 mins followed by Abz-Nle-Lys-Arg-Arg-Ser-3-(NO2)Tyr substrate addition and measured by continuous fluorometric analysis";"B";"BAO_0000357";"single protein format";"dengue virus type 2";"None";"None";"None";"None";"";"";"";"CHEMBL5980";"Dengue virus type 2 NS3 protein";"Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2)";"SINGLE PROTEIN";"CHEMBL4387750";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2019";"None";"";"";""
"CHEMBL5176286";"";"None";"475.47";"1";"6.63";"Fig 13, Cpd 3";"O=C(Nc1nc2ccc([N+](=O)[O-])cc2s1)c1ccccc1Sc1ccc(C(F)(F)F)cc1";"IC50";"'='";"21000.0";"nM";"4.68";"";"";"UO_0000065";"9.84";"0.20";"-1.95";"5.49";"0";"CHEMBL5098542";"Inhibition of DENV3 NS2B-NS3 protease using PhAc-Lys-Arg-Arg-AMC as substrate incubated for 10 mins by fluorometric assay";"B";"BAO_0000357";"single protein format";"dengue virus type 2";"None";"None";"None";"None";"";"";"";"CHEMBL5980";"Dengue virus type 2 NS3 protein";"Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2)";"SINGLE PROTEIN";"CHEMBL5096200";"1";"Scientific Literature";"Bioorg Med Chem";"2021";"None";"TIME = 0.1667 hr";"INHIBITOR";""
"CHEMBL5185808";"";"None";"243.29";"0";"2.76";"124";"O=c1c2ccccc2sn1-c1ccccc1O";"IC50";"'='";"6660.0";"nM";"5.18";"";"";"UO_0000065";"21.28";"0.42";"2.42";"12.26";"0";"CHEMBL5109291";"Inhibition of DENV2 NS2B-NS3 protease using Bz-Nle-Lys-Arg-Arg-AMC as substrate by spectrofluorometer analysis";"B";"BAO_0000357";"single protein format";"dengue virus type 2";"None";"None";"None";"None";"";"";"";"CHEMBL5980";"Dengue virus type 2 NS3 protein";"Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2)";"SINGLE PROTEIN";"CHEMBL5107980";"1";"Scientific Literature";"Eur J Med Chem";"2022";"None";"";"INHIBITOR";""
"CHEMBL5190612";"";"None";"505.54";"2";"6.16";"160";"Cc1ccc(S(=O)(=O)Nc2ccc(-c3nnc(SCc4ccc(C(F)(F)F)cc4)o3)cc2)cc1";"IC50";"'='";"25200.0";"nM";"4.60";"";"";"UO_0000065";"9.10";"0.18";"-1.56";"5.40";"0";"CHEMBL5109296";"Inhibition of DENV2 NS2B-NS3 protease using Bz-Nle-Lys-Arg-Arg-AMC as substrate measured after 30 mins by spectrofluorometer analysis";"B";"BAO_0000357";"single protein format";"dengue virus type 2";"None";"None";"None";"None";"";"";"";"CHEMBL5980";"Dengue virus type 2 NS3 protein";"Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2)";"SINGLE PROTEIN";"CHEMBL5107980";"1";"Scientific Literature";"Eur J Med Chem";"2022";"None";"TIME = 0.5 hr";"INHIBITOR";""
"CHEMBL4476608";"";"None";"552.68";"2";"0.35";"18";"CN(C(=O)[C@H](CCCNC(=N)N)NC(=O)c1ccccc1)[C@@H](CCCCN)C(=O)N[C@@H](C(N)=O)c1ccccc1";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL4390123";"Inhibition of Dengue virus serotype 2 NS2B-NS3 protease preincubated with protein for 15 mins followed by Abz-Nle-Lys-Arg-Arg-Ser-3-(NO2)Tyr substrate addition and measured by continuous fluorometric analysis";"B";"BAO_0000357";"single protein format";"dengue virus type 2";"None";"None";"None";"None";"";"";"";"CHEMBL5980";"Dengue virus type 2 NS3 protein";"Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2)";"SINGLE PROTEIN";"CHEMBL4387750";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2019";"None";"";"";""
"CHEMBL3335494";"";"None";"538.65";"2";"0.00";"MB-13";"N=C(N)NCCC[C@H](NC(=O)c1ccccc1)C(=O)N[C@@H](CCCCN)C(=O)N[C@H](C(N)=O)c1ccccc1";"IC50";"'='";"3300.0";"nM";"5.48";"";"";"UO_0000065";"10.18";"0.19";"None";"2.51";"0";"CHEMBL4390123";"Inhibition of Dengue virus serotype 2 NS2B-NS3 protease preincubated with protein for 15 mins followed by Abz-Nle-Lys-Arg-Arg-Ser-3-(NO2)Tyr substrate addition and measured by continuous fluorometric analysis";"B";"BAO_0000357";"single protein format";"dengue virus type 2";"None";"None";"None";"None";"";"";"";"CHEMBL5980";"Dengue virus type 2 NS3 protein";"Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2)";"SINGLE PROTEIN";"CHEMBL4387750";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2019";"None";"";"";""
"CHEMBL4587765";"";"None";"552.68";"2";"0.57";"23";"N=C(N)NCCC[C@H](NC(=O)c1ccccc1)C(=O)N[C@@H](CCCCN)CC(=O)N(CC(N)=O)c1ccccc1";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL4390123";"Inhibition of Dengue virus serotype 2 NS2B-NS3 protease preincubated with protein for 15 mins followed by Abz-Nle-Lys-Arg-Arg-Ser-3-(NO2)Tyr substrate addition and measured by continuous fluorometric analysis";"B";"BAO_0000357";"single protein format";"dengue virus type 2";"None";"None";"None";"None";"";"";"";"CHEMBL5980";"Dengue virus type 2 NS3 protein";"Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2)";"SINGLE PROTEIN";"CHEMBL4387750";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2019";"None";"";"";""
"CHEMBL4469272";"";"None";"552.68";"2";"0.18";"(R)-16";"C[C@](NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCNC(=N)N)NC(=O)c1ccccc1)(C(N)=O)c1ccccc1";"IC50";"'='";"600.0";"nM";"6.22";"";"";"UO_0000065";"11.26";"0.21";"6.04";"2.85";"0";"CHEMBL4390123";"Inhibition of Dengue virus serotype 2 NS2B-NS3 protease preincubated with protein for 15 mins followed by Abz-Nle-Lys-Arg-Arg-Ser-3-(NO2)Tyr substrate addition and measured by continuous fluorometric analysis";"B";"BAO_0000357";"single protein format";"dengue virus type 2";"None";"None";"None";"None";"";"";"";"CHEMBL5980";"Dengue virus type 2 NS3 protein";"Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2)";"SINGLE PROTEIN";"CHEMBL4387750";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2019";"None";"";"";""
"CHEMBL4522006";"";"None";"462.47";"1";"6.13";"38";"O=C(Nc1nc2cc(O)c(O)cc2s1)c1ccccc1Sc1ccc(C(F)(F)F)cc1";"IC50";"'='";"3600.0";"nM";"5.44";"";"";"UO_0000065";"11.77";"0.24";"-0.69";"6.60";"1";"CHEMBL5098502";"Inhibition of DENV2 NS2B-NS3 protease using Boc-Gly-Arg-Arg-7-amino-4-methylcoumarin as substrate incubated for 10 mins by fluorometric assay";"B";"BAO_0000357";"single protein format";"dengue virus type 2";"None";"None";"None";"None";"";"";"";"CHEMBL5980";"Dengue virus type 2 NS3 protein";"Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2)";"SINGLE PROTEIN";"CHEMBL5096200";"1";"Scientific Literature";"Bioorg Med Chem";"2021";"None";"TIME = 0.1667 hr";"INHIBITOR";""
"CHEMBL1187898";"";"None";"433.53";"1";"6.82";"Table 8, R10C2";"CCN1/C(=C/C=C/c2oc3ccc4ccccc4c3[n+]2CC)Oc2ccc3ccccc3c21";"IC50";"'='";"27000.0";"nM";"4.57";"";"";"UO_0000065";"10.54";"0.19";"-2.25";"15.49";"0";"CHEMBL5098518";"Inhibition of DENV2 NS2B-NS3 protease";"B";"BAO_0000357";"single protein format";"dengue virus type 2";"None";"None";"None";"None";"";"";"";"CHEMBL5980";"Dengue virus type 2 NS3 protein";"Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2)";"SINGLE PROTEIN";"CHEMBL5096200";"1";"Scientific Literature";"Bioorg Med Chem";"2021";"None";"";"INHIBITOR";""
"CHEMBL5190426";"";"None";"405.87";"1";"5.71";"41";"N#C/C(=C/c1ccc(-c2ccc(C(=O)O)cc2)s1)c1nc2cc(Cl)ccc2[nH]1";"IC50";"'='";"5950.0";"nM";"5.22";"";"";"UO_0000065";"12.87";"0.25";"-0.48";"5.82";"0";"CHEMBL5098504";"Inhibition of DENV-2 NS2bNS3 pro";"B";"BAO_0000357";"single protein format";"dengue virus type 2";"None";"None";"None";"None";"";"";"";"CHEMBL5980";"Dengue virus type 2 NS3 protein";"Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2)";"SINGLE PROTEIN";"CHEMBL5096200";"1";"Scientific Literature";"Bioorg Med Chem";"2021";"None";"";"INHIBITOR";""
"CHEMBL506247";"TANNIC ACID";"4.0";"1701.21";"None";"None";"44";"O=C(OC[C@H]1O[C@@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@@H]1OC(=O)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1";"IC50";"'='";"130.0";"nM";"6.89";"";"";"UO_0000065";"4.05";"None";"None";"None";"0";"CHEMBL5098527";"Inhibition of Dengue Virus 4 recombinant NS2B-NS3 protease expressed in Escherichia coli using Bz-Nle-Arg-Arg-AMC as substrate incubated for 30 mins";"B";"BAO_0000019";"assay format";"dengue virus type 4";"None";"None";"None";"None";"";"";"";"CHEMBL5980";"Dengue virus type 2 NS3 protein";"Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2)";"SINGLE PROTEIN";"CHEMBL5096200";"1";"Scientific Literature";"Bioorg Med Chem";"2021";"None";"TIME = 0.5 hr";"INHIBITOR";""
"CHEMBL506247";"TANNIC ACID";"4.0";"1701.21";"None";"None";"44";"O=C(OC[C@H]1O[C@@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@@H]1OC(=O)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1";"IC50";"'='";"130.0";"nM";"6.89";"";"";"UO_0000065";"4.05";"None";"None";"None";"0";"CHEMBL5098509";"Inhibition of Dengue Virus 1 recombinant NS2B-NS3 protease expressed in Escherichia coli using Bz-Nle-Arg-Arg-AMC as substrate incubated for 30 mins";"B";"BAO_0000019";"assay format";"dengue virus type 1";"None";"None";"None";"None";"";"";"";"CHEMBL5980";"Dengue virus type 2 NS3 protein";"Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2)";"SINGLE PROTEIN";"CHEMBL5096200";"1";"Scientific Literature";"Bioorg Med Chem";"2021";"None";"TIME = 0.5 hr";"INHIBITOR";""
"CHEMBL5206054";"";"None";"501.47";"1";"4.88";"52";"O=C1/C(=C\c2ccc([N+](=O)[O-])cc2)CN(CC(=O)c2ccc(F)cc2)C/C1=C/c1ccc([N+](=O)[O-])cc1";"IC50";"'='";"15220.0";"nM";"4.82";"";"";"UO_0000065";"9.61";"0.18";"-0.06";"3.90";"0";"CHEMBL5098517";"Inhibition of DENV2 NS2B-NS3 protease using Boc-Gly-Arg-7-amino-4-methylcoumarin as substrate preincubated for 10 mins followed by substrate addition and incubated for 60 mins by fluorescence spectroscopy assay";"B";"BAO_0000357";"single protein format";"dengue virus type 2";"None";"None";"None";"None";"";"";"";"CHEMBL5980";"Dengue virus type 2 NS3 protein";"Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2)";"SINGLE PROTEIN";"CHEMBL5096200";"1";"Scientific Literature";"Bioorg Med Chem";"2021";"None";"TIME = 1.167 hr";"INHIBITOR";""
"CHEMBL4849553";"";"None";"389.54";"0";"4.86";"8";"CC(C)(C)c1ccc(-c2ccc3cc(C(=O)NCC4CCNCC4)[nH]c3c2)cc1";"IC50";"'='";"15000.0";"nM";"4.82";"";"";"UO_0000065";"12.38";"0.23";"-0.04";"8.47";"0";"CHEMBL4844503";"Inhibition of Dengue virus 2 NS2B (50 to 95 residues)/NS3 (1 to 182 residues) protease expressed in Escherichia coli BL21 using Bz-Nle-Lys-Lys-Arg-AMC as substrate preincubated for 10 mins by fluorescence-based biochemical assay";"B";"BAO_0000019";"assay format";"dengue virus type 2";"None";"None";"None";"None";"";"";"";"CHEMBL5980";"Dengue virus type 2 NS3 protein";"Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2)";"SINGLE PROTEIN";"CHEMBL4842369";"1";"Scientific Literature";"Eur J Med Chem";"2021";"None";"TIME = 0.1667 hr";"INHIBITOR";""
"CHEMBL4856452";"";"None";"430.60";"0";"4.55";"26";"O=C(NCC1CCNCC1)c1c[nH]c2cc(-c3ccc(CN4CCCCC4)cc3)ccc12";"IC50";"'='";"49700.0";"nM";"4.30";"";"";"UO_0000065";"9.99";"0.18";"-0.25";"7.15";"0";"CHEMBL4844503";"Inhibition of Dengue virus 2 NS2B (50 to 95 residues)/NS3 (1 to 182 residues) protease expressed in Escherichia coli BL21 using Bz-Nle-Lys-Lys-Arg-AMC as substrate preincubated for 10 mins by fluorescence-based biochemical assay";"B";"BAO_0000019";"assay format";"dengue virus type 2";"None";"None";"None";"None";"";"";"";"CHEMBL5980";"Dengue virus type 2 NS3 protein";"Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2)";"SINGLE PROTEIN";"CHEMBL4842369";"1";"Scientific Literature";"Eur J Med Chem";"2021";"None";"TIME = 0.1667 hr";"INHIBITOR";""
"CHEMBL4870296";"";"None";"627.65";"2";"6.83";"5c";"N=C(N)c1cccc(-c2ccc3c(c2)c2cc(-c4cccc(C(=N)N)c4)ccc2n3S(=O)(=O)c2ccccc2OC(F)(F)F)c1";"IC50";"'='";"9800.0";"nM";"5.01";"";"";"UO_0000065";"7.98";"0.15";"-1.82";"3.38";"0";"CHEMBL4843380";"Inhibition of DENV2 NS2B-NS3 protease";"B";"BAO_0000357";"single protein format";"dengue virus type 2";"None";"None";"None";"None";"";"";"";"CHEMBL5980";"Dengue virus type 2 NS3 protein";"Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2)";"SINGLE PROTEIN";"CHEMBL4842342";"1";"Scientific Literature";"Eur J Med Chem";"2021";"None";"";"INHIBITOR";""
"CHEMBL4533598";"";"None";"356.43";"1";"5.06";"37";"O=C(Nc1cccs1)c1ccccc1Sc1ccc([N+](=O)[O-])cc1";"IC50";"'='";"98000.0";"nM";"4.01";"";"";"UO_0000065";"11.25";"0.23";"-1.05";"5.55";"1";"CHEMBL5098502";"Inhibition of DENV2 NS2B-NS3 protease using Boc-Gly-Arg-Arg-7-amino-4-methylcoumarin as substrate incubated for 10 mins by fluorometric assay";"B";"BAO_0000357";"single protein format";"dengue virus type 2";"None";"None";"None";"None";"";"";"";"CHEMBL5980";"Dengue virus type 2 NS3 protein";"Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2)";"SINGLE PROTEIN";"CHEMBL5096200";"1";"Scientific Literature";"Bioorg Med Chem";"2021";"None";"TIME = 0.1667 hr";"INHIBITOR";""
"CHEMBL506247";"TANNIC ACID";"4.0";"1701.21";"None";"None";"44";"O=C(OC[C@H]1O[C@@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@@H]1OC(=O)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1";"IC50";"'='";"130.0";"nM";"6.89";"";"";"UO_0000065";"4.05";"None";"None";"None";"0";"CHEMBL5098511";"Inhibition of Dengue Virus 3 recombinant NS2B-NS3 protease expressed in Escherichia coli using Bz-Nle-Arg-Arg-AMC as substrate incubated for 30 mins";"B";"BAO_0000019";"assay format";"dengue virus type 3";"None";"None";"None";"None";"";"";"";"CHEMBL5980";"Dengue virus type 2 NS3 protein";"Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2)";"SINGLE PROTEIN";"CHEMBL5096200";"1";"Scientific Literature";"Bioorg Med Chem";"2021";"None";"TIME = 0.5 hr";"INHIBITOR";""
"CHEMBL1324";"TOLCAPONE";"4.0";"273.24";"0";"2.55";"43";"Cc1ccc(C(=O)c2cc(O)c(O)c([N+](=O)[O-])c2)cc1";"IC50";"'='";"640.0";"nM";"6.19";"";"";"UO_0000065";"22.67";"0.42";"3.64";"6.15";"1";"CHEMBL5098527";"Inhibition of Dengue Virus 4 recombinant NS2B-NS3 protease expressed in Escherichia coli using Bz-Nle-Arg-Arg-AMC as substrate incubated for 30 mins";"B";"BAO_0000019";"assay format";"dengue virus type 4";"None";"None";"None";"None";"";"";"";"CHEMBL5980";"Dengue virus type 2 NS3 protein";"Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2)";"SINGLE PROTEIN";"CHEMBL5096200";"1";"Scientific Literature";"Bioorg Med Chem";"2021";"None";"TIME = 0.5 hr";"INHIBITOR";""
